Room Id,Arrival Date,Assigned Room Type,Country,Customer Type,Deposit Type,Distribution Channel,Hotel,Is Canceled,Market Segment,Meal,Reservation Status,Reservation Status Date,Reserved Room Type,Adr,Adults,Agent,Babies,Booking Changes,Children,Company,Days In Waiting List,Is Repeated Guest,Lead Time,Previous Bookings Not Canceled,Previous Cancellations,Required Car Parking Spaces,Stays In Week Nights,Stays In Weekend Nights,Total days,Rev
id_00084802,06-05-2017,C,SVK,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,03-04-2017,C,127.83,2,240,0,0,2,,0,0,33,0,0,0,8,4,12,1533.96
id_00084803,25-07-2017,E,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,10-02-2017,E,212.16,1,242,0,0,2,,0,0,173,0,0,0,5,0,5,1060.8
id_00084804,25-04-2017,G,Great Britain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,22-03-2017,G,165,2,240,0,0,2,,0,0,36,0,0,0,3,0,3,495
id_00084805,13-04-2017,G,NOR,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,13-03-2017,G,130,2,240,0,0,2,,0,0,161,0,0,0,7,2,9,1170
id_00084806,15-04-2017,G,Great Britain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,03-03-2017,G,135,2,240,0,0,2,,0,0,102,0,0,0,3,2,5,675
id_00084807,02-04-2017,G,CHE,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,10-11-2016,G,130,2,240,0,0,2,,0,0,174,0,0,0,6,4,10,1300
id_00084808,11-08-2017,G,USA,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,06-07-2017,G,300,2,240,0,1,2,,0,0,161,0,0,0,2,1,3,900
id_00084809,17-08-2017,G,Great Britain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,24-04-2017,G,290,2,240,0,0,2,,0,0,358,0,0,0,5,2,7,2030
id_00084810,26-08-2017,G,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,09-08-2017,G,303.33,2,240,0,0,2,,0,0,74,0,0,0,1,2,3,909.99
id_00084811,27-08-2017,G,USA,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,11-07-2017,G,290,2,240,0,0,2,,0,0,51,0,0,0,0,2,2,580
id_00084812,27-08-2017,G,USA,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,07-07-2017,G,290,2,240,0,0,2,,0,0,51,0,0,0,0,2,2,580
id_00084813,26-08-2017,G,Ireland,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,10-08-2017,G,294.29,2,240,0,1,2,,0,0,17,0,0,0,5,2,7,2060.03
id_00084814,19-08-2017,G,Great Britain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,04-09-2016,G,244,2,240,0,0,2,,0,0,353,0,0,0,6,4,10,2440
id_00084815,07-02-2017,G,Great Britain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,26-01-2017,G,84.57,2,240,0,0,2,,0,0,94,0,0,0,5,2,7,591.99
id_00084816,18-02-2017,G,Great Britain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,29-01-2017,G,87,2,240,0,1,2,,0,0,266,0,0,0,3,2,5,435
id_00084817,29-01-2017,G,Germany,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,05-12-2016,G,82,2,240,0,0,2,,0,0,79,0,0,0,4,2,6,492
id_00084818,02-07-2017,G,France,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,21-03-2017,G,182.86,2,240,0,0,2,,0,0,174,0,0,0,5,2,7,1280.02
id_00084819,29-07-2017,G,MAR,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,18-06-2017,G,305,2,240,0,0,2,,0,0,56,0,0,0,5,2,7,2135
id_00084820,01-07-2017,G,France,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,03-01-2017,G,204.29,2,240,0,0,2,,0,0,183,0,0,0,10,4,14,2860.06
id_00084821,02-07-2017,G,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,10-05-2017,G,203.11,2,240,0,0,2,,0,0,188,0,0,0,5,4,9,1827.99
id_00084822,15-07-2017,G,Great Britain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,29-05-2017,G,242,2,240,0,0,2,,0,0,185,0,0,0,6,4,10,2420
id_00084823,26-06-2017,G,Spain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,16-11-2016,G,180,2,240,0,0,2,,0,0,227,0,0,0,1,1,2,360
id_00084824,25-06-2017,G,Ireland,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,20-08-2016,G,151.14,2,240,0,0,2,,0,0,311,0,0,0,5,2,7,1057.98
id_00084825,27-06-2017,G,Great Britain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,08-12-2016,G,155.43,2,240,0,0,2,,0,0,310,0,0,0,5,2,7,1088.01
id_00084826,30-06-2017,G,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,19-05-2017,G,180,2,240,0,0,2,,0,0,162,0,0,0,4,2,6,1080
id_00084827,07-03-2017,G,FIN,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,24-02-2017,G,105,2,240,0,0,2,,0,0,21,0,0,0,2,0,2,210
id_00084828,18-03-2017,G,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,03-02-2017,G,82,2,240,0,0,2,,0,0,204,0,0,0,1,0,1,82
id_00084829,01-03-2017,G,DNK,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,02-10-2016,G,87,2,240,0,0,2,,0,0,194,0,0,0,5,2,7,609
id_00084830,09-03-2017,G,Great Britain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,26-10-2016,G,82,2,240,0,0,2,,0,0,142,0,0,0,3,2,5,410
id_00084831,09-03-2017,G,Great Britain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,26-10-2016,G,82,2,240,0,0,2,,0,0,142,0,0,0,3,2,5,410
id_00084832,09-03-2017,G,Great Britain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,26-10-2016,G,82,2,240,0,0,2,,0,0,142,0,0,0,3,2,5,410
id_00084833,26-03-2017,G,Ireland,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,22-03-2017,G,96.2,2,240,0,6,2,,0,0,74,0,0,0,3,2,5,481
id_00084834,08-05-2017,G,CN,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,24-02-2017,G,155,2,240,0,0,2,,0,0,140,0,0,0,4,1,5,775
id_00084835,25-05-2017,G,AGO,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,04-03-2017,G,155,2,240,0,0,2,,0,0,177,0,0,0,3,1,4,620
id_00084836,14-05-2017,G,AUS,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,16-04-2017,G,170,2,240,0,0,2,,0,0,28,0,0,0,5,2,7,1190
id_00084837,18-05-2017,G,CN,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,04-04-2017,G,169,2,240,0,0,2,,0,0,45,0,0,0,5,2,7,1183
id_00084838,06-05-2017,G,Brazil,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,11-02-2017,G,155,2,240,0,0,2,,0,0,86,0,0,0,6,4,10,1550
id_00084839,27-01-2017,H,Great Britain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,31-12-2016,H,93,2,240,0,1,2,,0,0,27,0,0,0,2,0,2,186
id_00084840,04-07-2017,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Complementary,BB,Canceled,29-06-2017,A,0,2,8,0,0,0,,0,0,6,0,0,0,1,0,1,0
id_00084841,16-07-2017,F,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Complementary,BB,Canceled,14-07-2017,F,0,1,75,0,0,0,,0,0,51,0,0,0,0,2,2,0
id_00084842,04-02-2017,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Offline TA/TO,BB,Canceled,18-01-2017,A,29,2,336,0,0,0,,0,0,85,0,0,0,5,2,7,203
id_00084843,18-06-2017,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Offline TA/TO,BB,Canceled,11-04-2017,A,49.95,1,410,0,0,0,,0,0,165,0,0,0,2,2,4,199.8
id_00084844,11-04-2017,A,Spain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,05-03-2017,A,90,2,240,0,0,0,,0,0,51,0,0,0,4,0,4,360
id_00084845,12-04-2017,A,Spain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,21-03-2017,A,97.5,2,240,0,0,0,,0,0,42,0,0,0,4,0,4,390
id_00084846,13-04-2017,A,Spain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,24-01-2017,A,60,2,240,0,0,0,,0,0,153,0,0,0,2,0,2,120
id_00084847,13-04-2017,A,Spain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,30-03-2017,A,105,2,240,0,0,0,,0,0,43,0,0,0,3,0,3,315
id_00084848,25-04-2017,A,LUX,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,28-03-2017,A,54,2,240,0,0,0,,0,0,245,0,0,0,4,0,4,216
id_00084849,27-04-2017,A,Great Britain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,16-04-2017,A,85,2,240,0,0,0,,0,0,36,0,0,0,1,0,1,85
id_00084850,03-04-2017,A,USA,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,08-01-2017,A,54,2,240,0,0,0,,0,0,255,0,0,0,0,1,1,54
id_00084851,15-04-2017,A,Germany,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,12-03-2017,A,72.5,2,240,0,0,0,,0,0,98,0,0,0,1,1,2,145
id_00084852,01-04-2017,A,Great Britain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,11-10-2016,A,56.57,2,240,0,0,0,,0,0,174,0,0,0,5,2,7,395.99
id_00084853,13-04-2017,A,Great Britain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,18-12-2016,A,60,2,240,0,0,0,,0,0,159,0,0,0,5,2,7,420
id_00084854,13-04-2017,A,Great Britain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,01-09-2016,A,65.04,2,240,0,0,0,,0,0,227,0,0,0,5,2,7,455.28
id_00084855,13-04-2017,A,Great Britain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,05-09-2016,A,65.04,2,240,0,0,0,,0,0,224,0,0,0,5,2,7,455.28
id_00084856,14-04-2017,A,Spain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,15-02-2017,A,70,2,240,0,0,0,,0,0,69,0,0,0,3,2,5,350
id_00084857,16-04-2017,A,France,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,08-03-2017,A,60,2,240,0,0,0,,0,0,221,0,0,0,5,2,7,420
id_00084858,24-04-2017,A,Netherland,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,11-12-2016,A,54,2,240,0,0,0,,0,0,211,0,0,0,6,3,9,486
id_00084859,23-04-2017,A,Netherland,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,11-12-2016,A,54,2,240,0,0,0,,0,0,259,0,0,0,7,4,11,594
id_00084860,23-04-2017,A,Netherland,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,11-12-2016,A,54,2,240,0,0,0,,0,0,259,0,0,0,7,4,11,594
id_00084861,04-08-2017,A,Great Britain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,09-10-2016,A,167.18,1,240,0,0,0,,0,0,304,0,0,0,2,0,2,334.36
id_00084862,11-08-2017,A,Great Britain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,01-01-2017,A,167.18,1,240,0,0,0,,0,0,306,0,0,0,2,0,2,334.36
id_00084863,16-08-2017,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,04-07-2017,A,230,1,240,0,0,0,,0,0,66,0,0,0,4,0,4,920
id_00084864,11-08-2017,A,Great Britain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,09-02-2017,A,167.18,1,240,0,0,0,,0,0,305,0,0,0,2,1,3,501.54
id_00084865,16-08-2017,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,04-07-2017,A,230,2,240,0,0,0,,0,0,66,0,0,0,4,0,4,920
id_00084866,22-08-2017,A,Spain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,06-07-2017,A,230,2,240,0,0,0,,0,0,49,0,0,0,2,0,2,460
id_00084867,14-08-2017,A,Spain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,03-08-2017,A,215,2,240,0,0,0,,0,0,14,0,0,0,3,1,4,860
id_00084868,21-08-2017,A,Ireland,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,13-01-2017,A,153.75,2,240,0,0,0,,0,0,233,0,0,0,5,1,6,922.5
id_00084869,28-08-2017,A,Spain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,06-08-2017,A,190,2,240,0,0,0,,0,0,53,0,0,0,2,1,3,570
id_00084870,02-08-2017,A,Great Britain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,22-01-2017,A,165.15,2,240,0,0,0,,0,0,213,0,0,0,8,2,10,1651.5
id_00084871,05-08-2017,A,Spain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,21-07-2017,A,230,2,240,0,0,0,,0,0,38,0,0,0,5,2,7,1610
id_00084872,13-08-2017,A,Spain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,28-06-2017,A,230,2,240,0,0,0,,0,0,52,0,0,0,4,2,6,1380
id_00084873,20-08-2017,A,Spain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,27-05-2017,A,153.75,2,240,0,0,0,,0,0,210,0,0,0,1,2,3,461.25
id_00084874,25-08-2017,A,Spain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,07-01-2017,A,153.75,2,240,0,0,0,,0,0,253,0,0,0,4,2,6,922.5
id_00084875,12-08-2017,A,Great Britain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,20-09-2016,A,138.38,2,240,0,0,0,,0,0,341,0,0,0,6,4,10,1383.8
id_00084876,12-08-2017,A,Great Britain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,20-09-2016,A,138.38,2,240,0,0,0,,0,0,341,0,0,0,6,4,10,1383.8
id_00084877,07-08-2017,A,Ireland,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,19-06-2017,A,188.38,3,240,0,1,0,,0,0,316,0,0,0,5,2,7,1318.66
id_00084878,02-02-2017,A,Great Britain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,13-11-2016,A,37.8,2,240,0,0,0,,0,0,169,0,0,0,3,0,3,113.4
id_00084879,18-02-2017,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,02-02-2017,A,48,2,240,0,0,0,,0,0,27,0,0,0,1,0,1,48
id_00084880,18-02-2017,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,12-12-2016,A,37.8,2,240,0,0,0,,0,0,186,0,0,0,1,0,1,37.8
id_00084881,18-02-2017,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,10-01-2017,A,48,2,240,0,0,0,,0,0,42,0,0,0,1,0,1,48
id_00084882,06-02-2017,A,ROU,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,15-09-2016,A,37.8,2,240,0,0,0,,0,0,170,0,0,0,3,1,4,151.2
id_00084883,06-02-2017,A,ROU,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,15-09-2016,A,37.8,2,240,0,0,0,,0,0,170,0,0,0,3,1,4,151.2
id_00084884,13-02-2017,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,24-01-2017,A,48,2,240,0,0,0,,0,0,42,0,0,0,1,1,2,96
id_00084885,13-02-2017,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,14-10-2016,A,40.8,2,242,0,0,0,,0,0,123,0,0,0,5,1,6,244.8
id_00084886,25-02-2017,A,Spain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,08-02-2017,A,54,2,240,0,0,0,,0,0,22,0,0,0,1,1,2,108
id_00084887,12-02-2017,A,Netherland,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,02-08-2016,A,37.8,2,240,0,0,0,,0,0,206,0,0,0,5,2,7,264.6
id_00084888,19-02-2017,A,Italy,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,03-02-2017,A,42,2,240,0,0,0,,0,0,69,0,0,0,3,2,5,210
id_00084889,24-02-2017,A,Spain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,07-02-2017,A,42,2,240,0,0,0,,0,0,76,0,0,0,2,2,4,168
id_00084890,24-02-2017,A,Ireland,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,15-02-2017,A,42,2,240,0,0,0,,0,0,112,0,0,0,2,2,4,168
id_00084891,25-02-2017,A,Spain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,08-02-2017,A,52,2,240,0,0,0,,0,0,21,0,0,0,1,2,3,156
id_00084892,25-02-2017,A,Spain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,07-02-2017,A,42,2,240,0,0,0,,0,0,82,0,0,0,1,2,3,126
id_00084893,25-02-2017,A,Spain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,13-02-2017,A,42,2,240,0,0,0,,0,0,82,0,0,0,1,2,3,126
id_00084894,04-02-2017,A,Italy,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,01-12-2016,A,37.8,2,240,0,0,0,,0,0,135,0,0,0,7,4,11,415.8
id_00084895,11-02-2017,A,CN,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,29-08-2016,A,37.8,2,240,0,0,0,,0,0,239,0,0,0,20,8,28,1058.4
id_00084896,08-02-2017,D,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,07-02-2017,A,48,2,240,0,0,0,,0,0,8,0,0,0,3,0,3,144
id_00084897,12-01-2017,A,Great Britain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,10-01-2017,A,37,1,240,0,0,0,,0,0,60,0,0,0,3,0,3,111
id_00084898,20-01-2017,A,Spain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,19-09-2016,A,42,2,240,0,0,0,,0,0,128,0,0,0,2,0,2,84
id_00084899,20-01-2017,A,Spain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,09-12-2016,A,42,2,240,0,0,0,,0,0,47,0,0,0,2,0,2,84
id_00084900,20-01-2017,A,Spain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,23-11-2016,A,54,2,240,0,0,0,,0,0,128,0,0,0,2,0,2,108
id_00084901,20-01-2017,A,Spain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,08-12-2016,A,37.8,2,240,0,0,0,,0,0,123,0,0,0,2,0,2,75.6
id_00084902,04-01-2017,A,Great Britain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,08-11-2016,A,42,2,240,0,0,0,,0,0,59,0,0,0,5,2,7,294
id_00084903,08-01-2017,A,Great Britain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,11-11-2016,A,42,2,240,0,0,0,,0,0,85,0,0,0,5,2,7,294
id_00084904,02-01-2017,A,Great Britain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,22-12-2016,A,42,2,240,0,0,0,,0,0,36,0,0,0,7,3,10,420
id_00084905,07-01-2017,C,Ireland,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,30-12-2016,A,37.8,2,240,0,1,0,,0,0,140,0,0,0,5,2,7,264.6
id_00084906,17-07-2017,A,Great Britain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,25-02-2017,A,152.5,1,240,0,0,0,,0,0,211,0,0,0,6,3,9,1372.5
id_00084907,13-07-2017,A,Spain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,13-07-2017,A,105,2,240,0,0,0,,0,0,0,0,0,0,1,0,1,105
id_00084908,28-07-2017,A,USA,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,28-07-2017,A,192.5,2,240,0,0,0,,0,0,4,0,0,0,2,0,2,385
id_00084909,03-07-2017,A,Spain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,23-04-2017,A,150,2,240,0,0,0,,0,0,103,0,0,0,3,1,4,600
id_00084910,15-07-2017,A,AUS,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,11-07-2017,A,171,2,240,0,0,0,,0,0,24,0,0,0,1,1,2,342
id_00084911,31-07-2017,A,Spain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,19-07-2017,A,205,2,240,0,0,0,,0,0,20,0,0,0,4,1,5,1025
id_00084912,01-07-2017,A,SWE,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,03-09-2016,A,93.38,2,240,0,0,0,,0,0,303,0,0,0,1,2,3,280.14
id_00084913,01-07-2017,A,SWE,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,03-09-2016,A,93.38,2,240,0,0,0,,0,0,303,0,0,0,1,2,3,280.14
id_00084914,01-07-2017,A,Spain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,11-12-2016,A,110,2,240,0,0,0,,0,0,209,0,0,0,5,2,7,770
id_00084915,04-07-2017,A,HUN,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,21-01-2017,A,99.81,2,240,0,0,0,,0,0,271,0,0,0,5,2,7,698.67
id_00084916,04-07-2017,A,HUN,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,21-01-2017,A,99.81,2,240,0,0,0,,0,0,271,0,0,0,5,2,7,698.67
id_00084917,04-07-2017,A,ROU,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,11-10-2016,A,105.47,2,240,0,0,0,,0,0,270,0,0,0,6,2,8,843.76
id_00084918,05-07-2017,A,Great Britain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,12-01-2017,A,110.25,2,240,0,0,0,,0,0,251,0,0,0,5,2,7,771.75
id_00084919,07-07-2017,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,09-10-2016,A,119.08,2,242,0,0,0,,0,0,313,0,0,0,5,2,7,833.56
id_00084920,27-07-2017,A,Ireland,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,26-07-2017,A,212.14,2,240,0,0,0,,0,0,59,0,0,0,5,2,7,1484.98
id_00084921,29-07-2017,A,Italy,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,12-12-2016,A,155.79,2,240,0,0,0,,0,0,231,0,0,0,5,2,7,1090.53
id_00084922,03-07-2017,A,Netherland,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,12-06-2017,A,180.67,2,240,0,0,0,,0,0,47,0,0,0,6,3,9,1626.03
id_00084923,11-06-2017,A,RUS,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,07-02-2017,A,101,1,240,0,0,0,,0,0,167,0,0,0,3,2,5,505
id_00084924,05-06-2017,A,Great Britain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,20-05-2017,A,147,1,240,0,0,0,,0,0,60,0,0,0,6,3,9,1323
id_00084925,01-06-2017,A,ISR,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,15-05-2017,A,90,2,240,0,0,0,,0,0,18,0,0,0,2,0,2,180
id_00084926,01-06-2017,A,Ireland,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,28-03-2017,A,80.1,2,240,0,0,0,,0,0,255,0,0,0,3,0,3,240.3
id_00084927,09-06-2017,A,Spain,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,07-05-2017,A,135,2,240,0,0,0,,0,0,39,0,0,0,2,0,2,270
id_00084928,14-06-2017,A,Brazil,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,12-02-2017,A,110,2,240,0,0,0,,0,0,135,0,0,0,2,0,2,220
id_00084929,20-06-2017,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,05-01-2017,A,80.1,2,240,0,0,0,,0,0,258,0,0,0,5,0,5,400.5
id_00084930,22-06-2017,A,RUS,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,07-03-2017,A,120,2,240,0,0,0,,0,0,107,0,0,0,2,0,2,240
id_00084931,23-06-2017,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,16-06-2017,A,140,2,240,0,0,0,,0,0,10,0,0,0,2,0,2,280
id_00084932,30-06-2017,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,14-06-2017,A,150,2,240,0,0,0,,0,0,17,0,0,0,2,0,2,300
id_00084933,05-06-2017,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,06-01-2017,A,74.25,2,242,0,0,0,,0,0,318,0,0,0,1,1,2,148.5
id_00084934,05-06-2017,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,06-01-2017,A,74.25,2,242,0,0,0,,0,0,318,0,0,0,1,1,2,148.5
id_00084935,05-06-2017,A,Portugal,Transient,No Deposit,TA/TO,Resort Hotel,1,Online TA,BB,Canceled,06-01-2017,A,74.25,2,242,0,0,0,,0,0,318,0,0,0,1,1,2,148.5
